sample_id,label,fold,nearest_centroid,endpoint_adj_margin,generic_centroid_margin,a_l1,c_l1,a_predictive_mean,c_predictive_mean,a_inward_shrinkage,c_inward_shrinkage
1577887200000000000,0,-1,0,-5.2449188232421875,7.144013404846191,0,0,0.03943071638905042,0.09518182787105339,3.9605692836109494,3.9048181721289468
1577890800000000000,0,-1,0,-5.273983001708984,7.083742141723633,0,0,0.051674485565105184,0.13419790190485847,3.9483255144348948,3.8658020980951413
1577894400000000000,0,-1,0,-5.216745376586914,7.353046894073486,0,0,0.030998857233462403,0.07430804518195884,3.9690011427665377,3.925691954818041
1577898000000000000,0,-1,0,-5.217536926269531,7.12407112121582,0,0,0.031371545297088806,0.07156573622534505,3.968628454702911,3.9284342637746548
1577901600000000000,0,-1,0,-5.240907669067383,6.8946943283081055,0,0,0.038374356310671695,0.09073464390288381,3.9616256436893282,3.9092653560971162
1577908800000000000,0,-1,0,-5.232063293457031,7.087068557739258,0,0,0.03513140409258011,0.08351508285616444,3.96486859590742,3.9164849171438356
1577916000000000000,0,-1,0,-5.212686538696289,7.145168304443359,0,0,0.03010539062084008,0.06963689490900958,3.96989460937916,3.9303631050909904
1577919600000000000,0,-1,0,-5.204597473144531,7.329344749450684,0,0,0.028304766023903558,0.064516455475342,3.9716952339760963,3.935483544524658
1577923200000000000,0,-1,0,-5.189052581787109,7.415867805480957,0,0,0.025702225926341974,0.060225078763659984,3.974297774073658,3.93977492123634
1577926800000000000,0,-1,0,-5.197843551635742,7.348389625549316,0,0,0.02619371712797781,0.06106669093139825,3.973806282872022,3.938933309068602
1577930400000000000,0,-1,0,-5.149696350097656,7.33543586730957,0,0,0.01826912838514525,0.04001122852231646,3.9817308716148547,3.9599887714776836
1577934000000000000,0,-1,0,-5.207304000854492,7.391877174377441,0,0,0.027407549429485277,0.06404539585566016,3.972592450570515,3.9359546041443396
1577937600000000000,0,-1,0,-5.1770782470703125,7.314332008361816,0,0,0.023550560940656665,0.053762181867699765,3.9764494390593432,3.9462378181323
1577941200000000000,0,-1,0,-5.15949821472168,7.353667259216309,0,0,0.019807445769244043,0.045465028211821655,3.980192554230756,3.954534971788178
1577944800000000000,0,-1,0,-5.196159362792969,7.411938667297363,0,0,0.025523176732916954,0.06190549219471439,3.974476823267083,3.938094507805286
1577948400000000000,0,-1,0,-5.0991363525390625,7.277684211730957,0,0,0.014007997984222052,0.028632951277063286,3.9859920020157777,3.9713670487229367
1577952000000000000,0,-1,0,-5.186952590942383,7.448744773864746,0,0,0.02554477366737096,0.060803406389908415,3.974455226332629,3.9391965936100917
1577955600000000000,0,-1,0,-5.204509735107422,7.439291477203369,0,0,0.027860018293893462,0.06809498692903515,3.9721399817061065,3.9319050130709647
1577959200000000000,0,-1,0,-5.199716567993164,7.385226726531982,0,0,0.02678265693894489,0.06508333533837578,3.973217343061055,3.9349166646616243
1577962800000000000,0,-1,0,-5.154176712036133,7.383255481719971,0,0,0.020386460229020617,0.04546444887874224,3.9796135397709795,3.954535551121258
1577966400000000000,0,-1,0,-5.224485397338867,7.388828754425049,0,0,0.03335518649578553,0.08163737571394454,3.9666448135042143,3.9183626242860554
1577970000000000000,0,-1,0,-5.222423553466797,7.370419025421143,0,0,0.03435843936300203,0.08364087025974892,3.965641560636998,3.916359129740251
1577973600000000000,0,-1,0,-5.267520904541016,7.307097434997559,0,0,0.04805048490880661,0.12345075521030895,3.951949515091193,3.876549244789691
1577977200000000000,0,-1,0,-5.315052032470703,6.796099662780762,0,0,0.06936455841829167,0.1867714928578742,3.930635441581708,3.8132285071421257
1577980800000000000,0,-1,0,-5.274938583374023,7.228613376617432,0,0,0.047183599014468565,0.12723678535401728,3.9528164009855313,3.8727632146459827
1577984400000000000,0,-1,0,-5.265867233276367,6.993480682373047,0,0,0.05510533316646852,0.15344708002827015,3.9448946668335316,3.84655291997173
1577988000000000000,0,-1,0,-5.228336334228516,7.244012832641602,0,0,0.03430548953185489,0.08173764867430387,3.965694510468145,3.918262351325696
1577991600000000000,0,-1,0,-5.273080825805664,7.059683799743652,0,0,0.047085388408075114,0.11423055855133742,3.952914611591925,3.8857694414486628
1577995200000000000,0,-1,0,-5.269107818603516,7.088742256164551,0,0,0.04687423785600866,0.11363453678521948,3.9531257621439915,3.8863654632147804
1578002400000000000,0,-1,0,-5.200384140014648,7.238870143890381,0,0,0.02713306825122916,0.06230140031336693,3.972866931748771,3.937698599686633
1578006000000000000,0,-1,0,-5.291845321655273,6.508243560791016,0,0,0.06591550283964784,0.14836858190495888,3.9340844971603524,3.851631418095041
1578009600000000000,0,-1,0,-5.247341156005859,6.788875102996826,0,0,0.04806902927100347,0.10198777013429942,3.9519309707289967,3.8980122298657007
1578013200000000000,0,-1,0,-5.295269012451172,6.682426452636719,0,0,0.06618190403863143,0.1482527003120223,3.9338180959613687,3.8517472996879776
1578016800000000000,0,-1,0,-5.267732620239258,6.524100303649902,0,0,0.05618516820823433,0.12559578977096778,3.943814831791766,3.874404210229032
1578020400000000000,0,-1,0,-5.274824142456055,6.877358913421631,0,0,0.05692838901339264,0.13209470429530346,3.9430716109866073,3.8679052957046967
1578024000000000000,0,-1,0,-5.271221160888672,6.823060035705566,0,0,0.054984034323517804,0.12139242497431148,3.945015965676482,3.8786075750256885
1578027600000000000,0,-1,0,-5.217531204223633,7.2003560066223145,0,0,0.034885886155289335,0.07687118793385897,3.965114113844711,3.923128812066141
1578031200000000000,0,-1,0,-5.284334182739258,6.851809501647949,0,0,0.0604218209878251,0.13603612479230887,3.939578179012175,3.8639638752076912
1578034800000000000,0,-1,0,-5.247732162475586,7.261176109313965,0,0,0.04191226142195079,0.09936149365047098,3.9580877385780493,3.9006385063495292
1578038400000000000,0,-1,0,-5.335226058959961,6.213560104370117,0,0,0.10274787096019199,0.22993850503539298,3.897252129039808,3.770061494964607
1578042000000000000,0,-1,0,-5.29212760925293,7.060832977294922,0,0,0.05705065309391099,0.13667399533858848,3.9429493469060892,3.8633260046614115
1578045600000000000,0,-1,0,-5.33647346496582,6.280585289001465,0,0,0.08400724355493513,0.18874442799958727,3.915992756445065,3.811255572000413
1578049200000000000,0,-1,0,-5.275144577026367,6.985847473144531,0,0,0.05449113331783034,0.11995561518607702,3.94550886668217,3.8800443848139228
1578052800000000000,0,-1,0,-5.313488006591797,6.490983963012695,0,0,0.08655657739732263,0.1855196053601656,3.9134434226026773,3.8144803946398342
1578056400000000000,0,-1,0,-5.301244735717773,6.781678199768066,0,0,0.07599451680972125,0.17152315376717514,3.9240054831902786,3.828476846232825
1578060000000000000,0,-1,0,-5.217805862426758,7.3153076171875,0,0,0.03325982740334189,0.07454578377610521,3.966740172596658,3.925454216223895
1578063600000000000,0,-1,0,-5.238348007202148,7.322040557861328,0,0,0.03714014899535933,0.08520783113792964,3.962859851004641,3.9147921688620704
1578067200000000000,0,-1,0,-5.331567764282227,6.167288303375244,0,0,0.0893699332855333,0.18717536413137653,3.9106300667144667,3.8128246358686235
1578070800000000000,0,-1,0,-5.277618408203125,6.313182830810547,0,0,0.07171804947639793,0.13825109618396061,3.928281950523602,3.8617489038160393
1578074400000000000,0,-1,0,-5.211761474609375,7.2314863204956055,0,0,0.030577074833140132,0.06538761436825521,3.96942292516686,3.9346123856317448
1578078000000000000,0,-1,0,-5.187690734863281,7.114992141723633,0,0,0.02896536916152369,0.058482709710004764,3.9710346308384765,3.9415172902899953
1578081600000000000,0,-1,0,-5.278594970703125,7.121578216552734,0,0,0.04847666728383204,0.11081831099200896,3.951523332716168,3.889181689007991
1578088800000000000,0,-1,0,-5.228034973144531,7.129757881164551,0,0,0.03663737412633841,0.07622760269872163,3.9633626258736614,3.9237723973012786
1578092400000000000,0,-1,0,-5.26573371887207,6.854767322540283,0,0,0.05469422538376805,0.1170369650406169,3.945305774616232,3.882963034959383
1578096000000000000,0,-1,0,-5.264108657836914,6.9470391273498535,0,0,0.05168412667554812,0.10704778589296729,3.948315873324452,3.8929522141070327
1578099600000000000,0,-1,0,-5.291383743286133,6.695546627044678,0,0,0.06679149480928151,0.1362257843172356,3.9332085051907186,3.8637742156827644
1578103200000000000,0,-1,0,-5.279754638671875,6.858152866363525,0,0,0.06425051137269523,0.13099516892686408,3.935749488627305,3.869004831073136
1578106800000000000,0,-1,0,-5.263919830322266,7.111520290374756,0,0,0.05329835959186985,0.12419127869993489,3.94670164040813,3.875808721300065
1578110400000000000,0,-1,0,-5.205469131469727,7.142125129699707,0,0,0.03310123166910259,0.07122634587111061,3.9668987683308976,3.9287736541288893
1578114000000000000,0,-1,0,-5.306821823120117,6.571585178375244,0,0,0.0757883119828082,0.15299726510163944,3.924211688017192,3.8470027348983606
1578117600000000000,0,-1,0,-5.307352066040039,6.622411251068115,0,0,0.07762281759204026,0.15990092436342887,3.92237718240796,3.840099075636571
1578121200000000000,0,-1,0,-5.266773223876953,6.984152317047119,0,0,0.05280213392423789,0.11421094808591774,3.9471978660757623,3.8857890519140823
1578124800000000000,0,-1,0,-5.285696029663086,6.887272357940674,0,0,0.06336635221006756,0.14050508868483777,3.9366336477899324,3.859494911315162
1578128400000000000,0,-1,0,-5.25047492980957,7.176818370819092,0,0,0.04286707973380985,0.09342456828021466,3.95713292026619,3.9065754317197854
1578132000000000000,0,-1,0,-5.235195159912109,7.113320827484131,0,0,0.03745496705151435,0.07925340591151875,3.9625450329484857,3.9207465940884814
1578135600000000000,0,-1,0,-5.256261825561523,7.162135601043701,0,0,0.04265011173681261,0.0963887139128737,3.9573498882631872,3.903611286087126
1578139200000000000,0,-1,0,-5.247594833374023,6.977524280548096,0,0,0.04229351360252035,0.0905913577991128,3.9577064863974796,3.909408642200887
1578142800000000000,0,-1,0,-5.216773986816406,7.212588310241699,0,0,0.03239439720267095,0.07329245570868026,3.967605602797329,3.92670754429132
1578146400000000000,0,-1,0,-5.250143051147461,7.050649642944336,0,0,0.04449894912659622,0.09419113393354454,3.9555010508734036,3.9058088660664554
1578150000000000000,0,-1,0,-5.268415451049805,6.950284481048584,0,0,0.050608097291639814,0.10667264841061551,3.9493919027083604,3.8933273515893845
1578153600000000000,0,-1,0,-5.24250602722168,7.228917121887207,0,0,0.03941653943067201,0.08740262244395262,3.960583460569328,3.912597377556047
1578157200000000000,0,-1,0,-5.187000274658203,7.067221641540527,0,0,0.027739660966599734,0.05582684391623415,3.9722603390334004,3.944173156083766
1578160800000000000,0,-1,0,-5.258056640625,6.892945289611816,0,0,0.046735291527876435,0.09759814114432147,3.9532647084721235,3.9024018588556784
1578164400000000000,0,-1,0,-5.266391754150391,7.0437517166137695,0,0,0.04606033212819887,0.1023740400446528,3.953939667871801,3.8976259599553473
1578168000000000000,0,-1,0,-5.194955825805664,7.318127155303955,0,0,0.02652270313019977,0.05968504727043901,3.9734772968698002,3.940314952729561
1578175200000000000,0,-1,0,-5.218059539794922,7.045846939086914,0,0,0.035094850660468996,0.07235525505927086,3.964905149339531,3.927644744940729
1578178800000000000,0,-1,0,-5.189859390258789,7.316398620605469,0,0,0.02658815270666415,0.057537305422096695,3.973411847293336,3.942462694577903
1578182400000000000,0,-1,0,-5.181682586669922,7.273956298828125,0,0,0.02536434406445143,0.05572216685517305,3.9746356559355487,3.944277833144827
1578186000000000000,0,-1,0,-5.212337493896484,7.2779436111450195,0,0,0.030673042874227303,0.06728746831652586,3.9693269571257725,3.932712531683474
1578189600000000000,0,-1,0,-5.231830596923828,7.051867961883545,0,0,0.039410948243932334,0.08125298819422794,3.9605890517560676,3.918747011805772
1578193200000000000,0,-1,0,-5.242795944213867,6.992791175842285,0,0,0.041508736127652095,0.08579473350698115,3.958491263872348,3.9142052664930187
1578196800000000000,0,-1,0,-5.329584121704102,6.324061393737793,0,0,0.08329445665875007,0.18046057417176212,3.91670554334125,3.819539425828238
1578200400000000000,0,-1,0,-5.319217681884766,6.363704681396484,0,0,0.07583450466591263,0.1707853354167715,3.9241654953340874,3.8292146645832283
1578204000000000000,0,-1,0,-5.183622360229492,7.195684432983398,0,0,0.026182804272631522,0.05459511830110198,3.9738171957273685,3.945404881698898
1578207600000000000,0,-1,0,-5.239435195922852,6.793519973754883,0,0,0.043149336494425435,0.08854755782253228,3.9568506635055747,3.9114524421774677
1578211200000000000,0,-1,0,-5.288518905639648,6.621410846710205,0,0,0.06466405621375537,0.13360373102592607,3.9353359437862445,3.866396268974074
1578402000000000000,0,-1,0,-5.332302093505859,6.187947750091553,0,0,0.07578666260068045,0.17967836781562924,3.9242133373993195,3.820321632184371
1578405600000000000,0,-1,0,-5.253200531005859,7.117502212524414,0,0,0.042772030780457514,0.09811407272816389,3.9572279692195425,3.9018859272718363
1578409200000000000,0,-1,0,-5.309362411499023,6.49017333984375,0,0,0.06772964936766974,0.15488093020054447,3.93227035063233,3.8451190697994555
1578412800000000000,0,-1,0,-5.329954147338867,6.017155170440674,0,0,0.07971294540705387,0.1810510870177608,3.9202870545929462,3.8189489129822394
1578416400000000000,0,-1,0,-5.283594131469727,6.87136697769165,0,0,0.05014278710743315,0.11617900178061294,3.949857212892567,3.883820998219387
1578420000000000000,0,-1,0,-5.299592971801758,6.982518196105957,0,0,0.05808372896227341,0.13661050487483983,3.9419162710377265,3.86338949512516
1578423600000000000,0,-1,0,-5.256689071655273,7.208436489105225,0,0,0.038206365946129334,0.08628656103694608,3.961793634053871,3.913713438963054
1578427200000000000,0,-1,0,-5.253702163696289,7.224771976470947,0,0,0.03919532146710407,0.09032226854394264,3.960804678532896,3.9096777314560573
1578434400000000000,0,-1,0,-5.229496002197266,7.255434036254883,0,0,0.03269068350448866,0.07619573258938746,3.9673093164955113,3.9238042674106124
1578438000000000000,0,-1,0,-5.226049423217773,7.240871429443359,0,0,0.03176969979213534,0.07145051923253476,3.9682303002078645,3.9285494807674652
1578441600000000000,0,-1,0,-5.301807403564453,7.012083530426025,0,0,0.055422475695888034,0.13424621711819382,3.944577524304112,3.8657537828818063
1578445200000000000,0,-1,0,-5.217231750488281,7.154140472412109,0,0,0.030418747135446567,0.06893246000831045,3.9695812528645535,3.9310675399916897
1578448800000000000,0,-1,0,-5.174259185791016,7.15723991394043,0,0,0.022194889030697842,0.04586491083811002,3.9778051109693022,3.95413508916189
1578452400000000000,0,-1,0,-5.189018249511719,7.246959686279297,0,0,0.023782204373400697,0.05258978500897601,3.9762177956265994,3.947410214991024
1578456000000000000,0,-1,0,-5.142707824707031,7.080590724945068,0,0,0.01826004484187586,0.03674067931778235,3.9817399551581243,3.9632593206822175
1578459600000000000,0,-1,0,-5.200296401977539,7.268507957458496,0,0,0.02609766480834092,0.05719560299134186,3.973902335191659,3.942804397008658
1578463200000000000,0,-1,0,-5.258209228515625,6.9940900802612305,0,0,0.03981615942467617,0.08793376367845425,3.960183840575324,3.9120662363215457
1578466800000000000,0,-1,0,-5.238092422485352,7.284366607666016,0,0,0.03374642367301113,0.07469766665161887,3.966253576326989,3.925302333348381
1578470400000000000,0,-1,0,-5.262704849243164,7.213202476501465,0,0,0.04259620418814916,0.09693911008932152,3.957403795811851,3.9030608899106785
1578474000000000000,0,-1,0,-5.277719497680664,7.163726806640625,0,0,0.045851173127158286,0.1052227068368874,3.9541488268728417,3.8947772931631124
1578477600000000000,0,-1,0,-5.28997802734375,7.091509819030762,0,0,0.05089182727659562,0.11807147820800427,3.9491081727234043,3.8819285217919957
1578481200000000000,0,-1,0,-5.287736892700195,7.012082576751709,0,0,0.05229753142128079,0.12240333594272433,3.9477024685787194,3.877596664057276
1578484800000000000,0,-1,0,-5.324520111083984,6.713006019592285,0,0,0.07380056699949473,0.16954120209992665,3.9261994330005052,3.8304587979000733
1578488400000000000,0,-1,0,-5.25868034362793,7.285191535949707,0,0,0.04100795892161326,0.09774257245158352,3.9589920410783868,3.9022574275484163
1578513600000000000,0,-1,0,-5.219793319702148,7.304800510406494,0,0,0.03161122525054728,0.06901759922278086,3.9683887747494526,3.930982400777219
1578520800000000000,0,-1,0,-5.2777557373046875,7.125604629516602,0,0,0.04965067802053499,0.1136971423275734,3.950349321979465,3.8863028576724266
1578524400000000000,0,-1,0,-5.291421890258789,7.037251949310303,0,0,0.054845449293440034,0.1263673354815807,3.94515455070656,3.873632664518419
1578528000000000000,0,-1,0,-5.308351516723633,6.97106409072876,0,0,0.06454550523883054,0.1474101586013749,3.9354544947611694,3.852589841398625
1578531600000000000,0,-1,0,-5.322267532348633,6.754995346069336,0,0,0.0671921816061946,0.16161774539313703,3.9328078183938056,3.838382254606863
1578535200000000000,0,-1,0,-5.340259552001953,6.150737762451172,0,0,0.07931831663233177,0.18596592883542673,3.9206816833676683,3.8140340711645733
1578538800000000000,0,-1,0,-5.286069869995117,6.913324356079102,0,0,0.04888989982340066,0.11434192257008359,3.9511101001765994,3.8856580774299165
1578542400000000000,0,-1,0,-5.271629333496094,7.150378227233887,0,0,0.047450050454973185,0.10889079003805428,3.952549949545027,3.8911092099619458
1578546000000000000,0,-1,0,-5.324697494506836,6.704648017883301,0,0,0.07016917691408593,0.17396937672241317,3.929830823085914,3.8260306232775867
1578549600000000000,0,-1,0,-5.35127067565918,6.323014259338379,0,0,0.08150808894465586,0.19580410331172615,3.918491911055344,3.804195896688274
1578553200000000000,0,-1,0,-5.3354644775390625,6.59134578704834,0,0,0.07280048287207803,0.17481141768776198,3.927199517127922,3.8251885823122382
1578556800000000000,0,-1,0,-5.380901336669922,5.3404107093811035,0,0,0.11017543211973384,0.25529948060343327,3.8898245678802663,3.7447005193965666
1578560400000000000,0,-1,0,-5.441858291625977,3.4404149055480957,0,0,0.19889348141166388,0.4636252099816069,3.801106518588336,3.5363747900183933
1578564000000000000,0,-1,0,-5.369321823120117,5.808518409729004,0,0,0.09916142701506984,0.23578387335518983,3.90083857298493,3.76421612664481
1578567600000000000,0,-1,0,-5.370388031005859,5.626112461090088,0,0,0.10017871229536708,0.24337504574895147,3.8998212877046328,3.7566249542510484
1578571200000000000,1,-1,0,-5.421607971191406,4.2399749755859375,0,0,0.16594082828399925,0.36543869258720885,3.834059171716001,3.634561307412791
1578574800000000000,1,-1,0,-5.431604385375977,4.068148612976074,0,0,0.18484226534862297,0.4051267644653693,3.815157734651377,3.5948732355346307
1578578400000000000,1,-1,0,-5.432079315185547,3.951181173324585,0,0,0.1961780383670164,0.41988706017539756,3.8038219616329836,3.5801129398246023
1578582000000000000,1,-1,0,-5.418851852416992,4.188715934753418,0,0,0.18242255372246288,0.40398577676808334,3.817577446277537,3.5960142232319168
1578585600000000000,1,-1,0,-5.334123611450195,6.446103096008301,0,0,0.07679653596054209,0.18338576253283248,3.923203464039458,3.8166142374671677
1578589200000000000,1,-1,0,-5.379762649536133,5.582876205444336,0,0,0.11490856588019159,0.2688747350134464,3.8850914341198086,3.7311252649865536
1578592800000000000,1,-1,0,-5.416303634643555,4.414443016052246,0,0,0.16442434094747405,0.375427732545661,3.835575659052526,3.6245722674543392
1578596400000000000,1,-1,0,-5.395017623901367,5.04176139831543,0,0,0.13288128944688615,0.30413680406748084,3.8671187105531137,3.695863195932519
1578607200000000000,1,-1,0,-5.340724945068359,6.127756595611572,0,0,0.08839662032381607,0.20148640875494472,3.9116033796761838,3.7985135912450554
1578610800000000000,1,-1,0,-5.36231803894043,5.888016700744629,0,0,0.10186659682205097,0.24259784268986484,3.898133403177949,3.757402157310135
1578614400000000000,1,-1,0,-5.3640594482421875,5.700924396514893,0,0,0.1019735639869058,0.23021585916695483,3.8980264360130943,3.7697841408330452
1578618000000000000,1,-1,0,-5.386543273925781,5.324451446533203,0,0,0.12431910355978087,0.2769812048900271,3.875680896440219,3.723018795109973
1578621600000000000,1,-1,0,-5.378868103027344,5.599984169006348,0,0,0.11518912143193637,0.26860656798066535,3.8848108785680635,3.7313934320193347
1578625200000000000,1,-1,0,-5.404096603393555,4.389676094055176,0,0,0.1570348037717106,0.32531406229522075,3.8429651962282896,3.6746859377047794
1578628800000000000,1,-1,0,-5.43992805480957,3.649240255355835,0,0,0.1994595336776389,0.42613167461576207,3.800540466322361,3.573868325384238
1578632400000000000,1,-1,0,-5.421894073486328,4.513417720794678,0,0,0.16494896399705314,0.37549305221779156,3.835051036002947,3.6245069477822085
1578636000000000000,1,-1,0,-5.383354187011719,5.170506954193115,0,0,0.1249735454155128,0.26347234922020507,3.875026454584487,3.736527650779795
1578639600000000000,1,-1,0,-5.358724594116211,6.0196309089660645,0,0,0.09502646428269838,0.21196175775479106,3.9049735357173017,3.788038242245209
1578643200000000000,1,-1,0,-5.38768196105957,5.536142349243164,0,0,0.11551346344951437,0.26269419662227006,3.8844865365504857,3.7373058033777298
1578646800000000000,1,-1,0,-5.405189514160156,5.289503574371338,0,0,0.1272760663979398,0.3081553192478455,3.8727239336020602,3.6918446807521543
1578650400000000000,1,-1,0,-5.432550430297852,4.299699783325195,0,0,0.1734547673065905,0.3892591637524432,3.8265452326934093,3.610740836247557
1578654000000000000,1,-1,0,-5.396329879760742,5.134547710418701,0,0,0.1309491246748666,0.28839993681588044,3.8690508753251334,3.7116000631841195
1578657600000000000,1,-1,0,-5.463966369628906,2.780609607696533,0,0,0.25617369019116365,0.511310924496755,3.7438263098088362,3.488689075503245
1578661200000000000,1,-1,0,-5.369850158691406,6.014665126800537,0,0,0.10375370936490026,0.24913335611130144,3.8962462906350996,3.7508666438886986
1578664800000000000,1,-1,0,-5.381683349609375,5.4711809158325195,0,0,0.12656242678711,0.2857212062586877,3.87343757321289,3.7142787937413124
1578668400000000000,0,-1,0,-5.436916351318359,3.882678508758545,0,0,0.1931923563646956,0.4164580632831205,3.806807643635304,3.5835419367168795
1578672000000000000,0,-1,0,-5.420827865600586,4.50907039642334,0,0,0.16537351464692074,0.361856832161495,3.834626485353079,3.638143167838505
1578675600000000000,0,-1,0,-5.426595687866211,4.486555099487305,0,0,0.1580738781824291,0.3543240297176801,3.841926121817571,3.64567597028232
1578679200000000000,0,-1,0,-5.41505241394043,4.613180160522461,0,0,0.14966250622467486,0.32989826974631753,3.850337493775325,3.6701017302536822
1578682800000000000,0,-1,0,-5.393178939819336,5.34755802154541,0,0,0.11245693142866219,0.2641674539887511,3.887543068571338,3.735832546011249
1578686400000000000,0,-1,0,-5.400108337402344,4.980574607849121,0,0,0.1405646680161449,0.32847399315528586,3.859435331983855,3.671526006844714
1578693600000000000,0,-1,0,-5.350099563598633,6.354970455169678,0,0,0.07739334251967085,0.19243537667094004,3.9226066574803293,3.80756462332906
1578697200000000000,0,-1,0,-5.33622932434082,6.45191764831543,0,0,0.07032564430498917,0.16874156313866503,3.9296743556950107,3.831258436861335
1578700800000000000,0,-1,0,-5.313798904418945,6.858945369720459,0,0,0.06563210618694273,0.14833188132823125,3.9343678938130573,3.851668118671769
1578704400000000000,0,-1,0,-5.362903594970703,6.058592796325684,0,0,0.08953235201458119,0.2137523707736465,3.910467647985419,3.7862476292263536
1578708000000000000,0,-1,0,-5.29661750793457,6.936201572418213,0,0,0.05397811419586116,0.12429985799242609,3.946021885804139,3.875700142007574
1578711600000000000,0,-1,0,-5.27454948425293,7.1060285568237305,0,0,0.04304223176534065,0.09707672806915517,3.9569577682346595,3.902923271930845
1578715200000000000,0,-1,0,-5.293500900268555,7.134436130523682,0,0,0.05252330153518795,0.13407673496690264,3.947476698464812,3.8659232650330972
1578718800000000000,0,-1,0,-5.31724739074707,6.83323860168457,0,0,0.05398949334433846,0.13790230879666152,3.9460105066556617,3.8620976912033385
1578722400000000000,0,-1,0,-5.326684951782227,6.703953266143799,0,0,0.06276284230738671,0.15720295403605633,3.9372371576926133,3.842797045963944
1578726000000000000,0,-1,0,-5.330434799194336,6.731403350830078,0,0,0.06831340043637592,0.17166803763538818,3.931686599563624,3.828331962364612
1578729600000000000,0,-1,0,-5.338531494140625,6.608912467956543,0,0,0.07468449230853039,0.19398753166930352,3.9253155076914696,3.8060124683306964
1578733200000000000,0,-1,0,-5.337902069091797,6.5187811851501465,0,0,0.07423655702147222,0.19044493519311698,3.925763442978528,3.809555064806883
1578736800000000000,0,-1,0,-5.322507858276367,6.78692626953125,0,0,0.060886084847272905,0.1530005555732761,3.9391139151527272,3.8469994444267237
1578740400000000000,0,-1,0,-5.337347030639648,6.620362758636475,0,0,0.06897527054212017,0.1756900837230147,3.9310247294578797,3.8243099162769854
1578744000000000000,0,-1,0,-5.34632682800293,6.5283522605896,0,0,0.07796763719923816,0.19923993940704252,3.9220323628007616,3.8007600605929577
1578747600000000000,0,-1,0,-5.364969253540039,6.076794147491455,0,0,0.08668670021023711,0.2165891786267576,3.913313299789763,3.7834108213732422
1578751200000000000,0,-1,0,-5.318742752075195,6.71150541305542,0,0,0.06000357842413055,0.14915302552914367,3.9399964215758696,3.850846974470856
1578754800000000000,0,-1,0,-5.374090194702148,5.897992134094238,0,0,0.0910768267052252,0.23172033142633763,3.9089231732947747,3.7682796685736624
1578758400000000000,0,-1,0,-5.357032775878906,6.298632621765137,0,0,0.0821343665431546,0.2069491127369773,3.9178656334568456,3.7930508872630226
1578762000000000000,0,-1,0,-5.30659294128418,6.946719646453857,0,0,0.052991924048393896,0.13200259124152786,3.947008075951606,3.8679974087584723
1578765600000000000,0,-1,0,-5.279319763183594,7.042204856872559,0,0,0.040349117389456735,0.09988666878055073,3.959650882610543,3.9001133312194494
1578769200000000000,0,-1,0,-5.264747619628906,7.0301642417907715,0,0,0.03796423744309828,0.09474894525857978,3.962035762556902,3.90525105474142
1578772800000000000,0,-1,0,-5.3092803955078125,6.635013580322266,0,0,0.05547356111161659,0.13908099887087014,3.9445264388883836,3.8609190011291297
1578780000000000000,0,-1,0,-5.2682342529296875,7.033665657043457,0,0,0.039916834146318046,0.09802645936090916,3.960083165853682,3.9019735406390907
